timestamp,channelTitle,id,publishedAt,title,viewCount,likeCount,commentCount,duration_seconds,hora,dia_semana,nombre_dia,engagement_rate,tipo_video
2026-04-02 16:43:31,Monitor fantasma,NOZJ544BNSQ,2024-12-06 23:00:29+00:00,Â¿Por quÃ© la filosofÃ­a es importante?,14686,1528,92,728,23,4,Viernes,0.1103091379545145,normal
2026-04-02 16:43:31,Monitor fantasma,1xZ0XUIQp1Q,2024-12-01 23:30:00+00:00,10 TÃ©rminos filosÃ³ficos que siempre has usado mal,63866,5853,260,707,23,6,Domingo,0.09571603043873109,normal
2026-04-02 16:43:31,Monitor fantasma,sWmN1qTzAwM,2024-11-27 12:01:09+00:00,El 99% de personas nunca tendrÃ¡ personalidad,18800,2094,86,640,12,2,Miércoles,0.11595744680851064,normal
2026-04-02 16:43:31,Monitor fantasma,9wcmXgLF5sY,2024-11-24 22:00:08+00:00,QuÃ© es la Posmodernidad y por quÃ© estÃ¡ llegando a su fin,57658,4561,359,944,22,6,Domingo,0.08533074334871137,normal
2026-04-02 16:43:31,Monitor fantasma,2Got--odpyM,2024-11-18 12:00:03+00:00,7 Paradojas que te harÃ¡n reflexionar,14616,1299,45,602,12,0,Lunes,0.09195402298850575,normal
2026-04-02 16:43:31,Monitor fantasma,7AQlNkuSg2M,2024-11-14 12:00:06+00:00,QuÃ© es el tiempo de calidad y cÃ³mo impacta en tu vida,14643,1650,76,663,12,3,Jueves,0.11787202076077306,normal
2026-04-02 16:43:31,Monitor fantasma,T12VBvnbBUg,2024-11-10 12:00:29+00:00,Byung-Chul Han: La sociedad de la transparencia,20618,1720,94,740,12,6,Domingo,0.08798137549713843,normal
2026-04-02 16:43:31,Monitor fantasma,g5_YJpg7ZfE,2024-11-07 12:00:47+00:00,Toda mi vida he pagado de mÃ¡s,16960,1799,156,677,12,3,Jueves,0.11527122641509434,normal
2026-04-02 16:43:31,Monitor fantasma,FPRe31CfmVY,2024-11-05 12:00:21+00:00,"Coaching, mÃºsculos y Lambos para todos",35011,3620,263,573,12,1,Martes,0.11090800034274942,normal
2026-04-02 16:43:31,Monitor fantasma,30moX2k3V2M,2024-10-31 12:00:05+00:00,"La farsa de ""la mejor versiÃ³n"" | Otro engaÃ±o del Coaching",79493,7368,523,688,12,3,Jueves,0.09926660209075013,normal
2026-04-02 16:43:31,Monitor fantasma,Hj6TGoCL8oY,2024-10-29 12:00:19+00:00,"No es flojera, no es depresiÃ³n.",25340,2374,74,769,12,1,Martes,0.09660615627466457,normal
2026-04-02 16:43:31,Monitor fantasma,jXV1hvQxvDU,2024-10-26 21:23:32+00:00,La paradoja del conocimiento: Â¿CÃ³mo sabes que sabes?,17592,2083,168,688,21,5,Sábado,0.12795588904047295,normal
2026-04-02 16:43:31,Monitor fantasma,0v12tOVccSk,2024-10-21 22:57:42+00:00,7 Frases que delatan a los dÃ©biles de mente,34353,3307,107,731,22,0,Lunes,0.09937996681512531,normal
2026-04-02 16:43:31,Monitor fantasma,JxU1VApOdUY,2024-10-18 12:00:22+00:00,Schopenhauer: Â¿QuÃ© es ser un hombre de bien?,14902,1506,75,741,12,4,Viernes,0.106093141860153,normal
2026-04-02 16:43:31,Monitor fantasma,6TY07qC1B5s,2024-10-13 05:41:21+00:00,La permanencia del objeto,10138,1107,55,547,5,6,Domingo,0.11461826790293944,normal
2026-04-02 16:43:31,Monitor fantasma,HPmcOvGAzGE,2024-10-07 22:46:18+00:00,Las 6 FilosofÃ­as MÃS FALSAS que son una estafa,64895,4520,515,672,22,0,Lunes,0.07758687109946837,normal
2026-04-02 16:43:31,Monitor fantasma,Mcd9gFjItmM,2024-10-05 03:47:59+00:00,El estatus te estÃ¡ matando,31369,3249,188,683,3,5,Sábado,0.10956676974082694,normal
2026-04-02 16:43:31,Monitor fantasma,yiz-MBvvYEE,2024-09-30 02:36:52+00:00,Solo los tontos escuchan esta mÃºsica | FilosofÃ­a,128640,11574,2079,685,2,0,Lunes,0.10613339552238805,normal
2026-04-02 16:43:31,Monitor fantasma,y6lwus2RzXw,2024-09-27 17:17:31+00:00,El Tao Te Ching (DÃ odÃ© jÄ«ng) | ReseÃ±a (resumen) del libro,14318,1303,73,646,17,4,Viernes,0.09610280765470038,normal
2026-04-02 16:43:31,Monitor fantasma,hPSYc6Uyi5c,2024-09-23 13:44:53+00:00,La TV estÃ¡ PEOR que nunca... y es una BUENA noticia,33012,3067,287,707,13,0,Lunes,0.10159941839331152,normal
2026-04-02 16:43:31,Monitor fantasma,rbv2y5JnNQs,2024-09-17 20:34:43+00:00,SUBVENCIONAR al artista no es sinÃ³nimo de desarrollo,20953,1973,281,653,20,1,Martes,0.10757409440175632,normal
